customer_age,customer_tenure_days,previous_transactions,previous_success_rate,previous_failures,amount,event_type,payment_method,failure_reason,attempts,hours_since_event,checkout_intent,engagement_score,is_repeat_customer,action,recovered,recovered_amount,time_to_recovery_hours,potential_no_action_recovery,potential_no_action_probability,potential_retry_recovery,potential_retry_probability,potential_payment_update_recovery,potential_payment_update_probability,potential_reminder_recovery,potential_reminder_probability,potential_personalized_offer_recovery,potential_personalized_offer_probability
46,320,12,0.7983930535361147,2,2922.95,checkout_abandonment,upi,unknown,2,17.18521436703805,0.5601263604928249,0.8195803965520845,1,reminder,1,1849.624929090011,0.6906031696137627,1514.1876537884887,0.5407360400305529,1832.7583031324662,0.7033509360199532,1982.0949651097478,0.7033509360199531,1849.624929090011,0.6919710513554828,1990.352878358088,0.7701531536764734
49,221,9,0.709340464042189,3,3224.62,overdue_invoice,card,bank_decline,2,5.700707056610679,0.6207723424565371,0.4560066370927635,1,payment_update,1,2024.3412259269603,3.077761681659346,1298.798471248758,0.4635885941660131,1693.1456256304411,0.587610517259038,2024.3412259269603,0.6350853928448446,2122.6355422204724,0.6729078396221557,2044.6737069383987,0.6841112489577957
48,46,13,0.5584816121224875,6,416.55,overdue_invoice,card,expired_card,3,4.357281402540934,0.8452565419460223,0.8269816004192044,0,payment_update,0,0.0,,140.51966567122696,0.3924921997816297,193.1093847695983,0.5157826672850324,266.35177082456,0.6820375994288688,221.85323475543294,0.6245700143741328,260.4151570159814,0.6676379728134262
19,100,13,0.8863328156505825,1,1109.86,checkout_abandonment,upi,authentication_failure,1,45.44759481855904,0.8691621079637925,0.7182929543582575,1,reminder,1,812.6199743755959,18.4838100420593,725.4095771651764,0.6618629476575348,796.1491459303295,0.7976396989334114,834.0547192759936,0.7976396989334114,812.6199743755959,0.8062482427936246,869.0803124593092,0.8544170041072708
29,169,5,0.9724521684145385,0,1145.06,payment_failure,upi,insufficient_funds,0,4.415498603063574,0.5452355719107195,0.6066201617926376,1,retry,1,881.7032404812381,3.5436353753957905,734.0775461640134,0.6940030530275427,881.7032404812381,0.8203766248708861,932.0333834495486,0.8203766248708861,829.9950443679244,0.8114919392452604,873.4921323500637,0.8550932346414468
44,312,16,0.9537811695044806,1,526.04,checkout_abandonment,upi,insufficient_funds,0,14.310934306224997,0.4575806932925562,0.5687729904664058,1,reminder,1,355.1792050859386,22.74656497984365,318.6356883991912,0.6485911878518015,384.55770424683635,0.7879900665941223,361.3611548102935,0.7879900665941223,355.1792050859386,0.7725920461701858,430.0498236413568,0.8216601341330543
22,1038,8,0.7768409523667114,2,1688.15,payment_failure,upi,expired_card,0,14.486510114704835,0.3418218455571372,0.24304139524780688,1,reminder,1,980.285126560823,47.05269015679346,784.9816542087785,0.48524181797633786,966.4274539851331,0.6549682048321436,1172.3580782756153,0.7578540393810269,980.285126560823,0.6249442503044118,967.2002206077302,0.6661255698179974
54,363,11,0.8705073741055525,1,1313.34,checkout_abandonment,card,expired_card,0,24.25483927147043,0.942891156749124,0.7189898686286036,1,reminder,1,1099.0320317602634,0.35253545939438885,835.2096766152064,0.7472331576157308,939.0486787205023,0.8297575241989537,1108.4607550394815,0.9075356571537021,1099.0320317602634,0.8657533966386523,1139.161051414064,0.9006415266911765
44,528,9,0.8597056541899232,1,1141.56,subscription_failure,upi,authentication_failure,1,8.179953617629975,0.6693542157987918,0.5375677415108486,1,retry,1,866.0215775914644,11.287138790070696,628.3503868205682,0.6108705744559126,866.0215775914644,0.7596886144308109,879.5573290898674,0.7942886741099552,808.0642327519652,0.7568059296269397,799.2795694103703,0.8048372835089695
40,278,10,0.9141984258884259,1,5904.73,subscription_failure,card,technical_failure,1,21.65049099695488,0.3632276166214794,0.8038204506880533,1,retry,1,4184.513260709613,17.93666654367253,3097.5834200199174,0.5859073099807991,4184.513260709613,0.7589756565502924,4236.536757542759,0.7767925581585323,3831.889851236797,0.7158974022393685,4430.511712916851,0.7904381071118197
50,1021,12,0.9352848605202616,1,1059.14,checkout_abandonment,wallet,technical_failure,1,4.955679165182771,0.6500059853106902,0.6564270509759478,1,payment_update,1,825.8717184801121,6.097754689331159,680.9606678375897,0.659670366118864,782.1350455622271,0.8118117376164178,825.8717184801121,0.7960562462627421,788.3834630231263,0.7923793602909281,761.3040002435114,0.8414955719817672
21,544,8,0.6974269127662317,2,3571.96,overdue_invoice,upi,bank_decline,0,0.3405112319602071,0.37540464792318445,0.3766311837053431,1,personalized_offer,1,2191.518719762455,4.271800385223062,1595.9741634860752,0.5071071622681276,2390.262210734541,0.6744607762027985,2270.1074362092754,0.6744607762027984,2236.3180549575914,0.6920716129276107,2191.518719762455,0.6988240675648205
38,48,13,0.7019846031226006,4,3597.19,payment_failure,card,insufficient_funds,1,18.452600764157392,0.4679555546391731,0.7671049755702801,0,retry,0,0.0,,1351.388073644989,0.4401255467424209,1929.8975834862406,0.5644758742251654,1908.6501870473544,0.6128593621409715,2012.4497644867904,0.5922155375607816,2100.4549009695893,0.6806099087144325
41,325,12,0.636786550046852,4,5120.27,overdue_invoice,upi,unknown,1,9.115740257601686,0.6296670966765211,0.2711851856347281,1,personalized_offer,1,3254.8292936370035,4.049464240181925,2276.6096554313413,0.45831243413095146,2758.9218551798517,0.6301503182189053,2912.763202415627,0.6301503182189053,3376.938492067929,0.6689068855317403,3254.8292936370035,0.6637913540404617
61,878,16,0.8417397676701548,3,3621.81,checkout_abandonment,wallet,unknown,1,31.081567162851066,0.8797919767740625,0.6852006374970669,1,retry,1,2577.8437871279243,0.9304735918274412,2124.3075239994687,0.6586552913799566,2577.8437871279243,0.7608431251618495,2507.347356292445,0.795321743670301,2803.6118716270053,0.8045902756540486,2704.8121932204363,0.8513622182335024
48,662,13,0.8360464554654097,2,1028.72,payment_failure,upi,authentication_failure,1,14.556432423643244,0.7257516163052291,0.4700585874464553,1,retry,0,0.0,,574.9631024063464,0.5961059466024106,754.3873294855888,0.7482434444841335,730.4209681154297,0.7482434444841335,691.7110984812708,0.7489986531428225,699.166597834749,0.7933134031302912
61,1179,9,0.8035304715178385,2,864.05,checkout_abandonment,card,technical_failure,1,16.423223818854996,0.7355361553469497,0.5868415310652924,1,reminder,1,569.9845529696706,2.02436897049885,500.8353247547453,0.6063739745933725,580.1670952896968,0.7741851482371817,584.0138500889856,0.7562254330058135,569.9845529696706,0.7575939393437249,625.8724413258717,0.8080661418621047
41,130,7,0.44850772728473404,4,1090.6,checkout_abandonment,upi,technical_failure,0,12.861384379300157,0.4515029961025093,0.8817598875785845,1,no_action,1,559.2685933806791,26.58390985646153,559.2685933806791,0.5138381270390017,690.6603246011359,0.7418041104424994,721.2227901217069,0.6803469386365005,687.2902616571853,0.6600220982856031,782.4245013837964,0.7490442630874001
27,1890,5,0.8530477987927898,1,2801.47,overdue_invoice,card,technical_failure,1,5.974784775943815,0.4159843244114761,0.9183045358713521,1,retry,1,2122.283936018306,14.48663775502287,1576.9484063582486,0.6170933160859159,2122.283936018306,0.7819777114839782,1829.1410981246354,0.7644491940007557,1997.9589132614697,0.7812256934195493,2140.553173032451,0.8204421631529786
19,168,17,0.8998703471141499,2,843.98,payment_failure,card,authentication_failure,4,0.7797144762414239,0.5616694785577279,0.7084728444600791,1,no_action,0,0.0,,367.6740030786651,0.4552472571993005,485.15848079514797,0.5794482175723606,512.3286733158203,0.6272667061800784,461.45504798152865,0.6146954786865995,575.5102636133346,0.6947452730338404
48,26,8,0.883948610784122,1,247.68,overdue_invoice,wallet,bank_decline,0,16.08213032496797,0.49601714733069463,0.40628928816148496,0,payment_update,1,148.04080556624336,10.565709128353069,123.60099512649717,0.5136359724206271,143.14076268239424,0.6351922990645479,148.04080556624336,0.6801709258286024,149.84206915370086,0.706441492039811,174.4432040201016,0.7142015325226583
42,343,16,0.6798952136784466,5,1072.1,overdue_invoice,upi,expired_card,1,5.354384161714943,0.7333786131495721,0.816162367554588,1,reminder,1,734.5307417742275,0.721422639149234,565.2902910782398,0.6155510303585644,769.8115300675782,0.7632727475048586,806.2575214176701,0.8416700318054041,734.5307417742275,0.7985713837588918,773.7648428240111,0.8273819831810306
21,59,13,0.9302097532746951,1,226.42,payment_failure,upi,authentication_failure,0,1.564300675533314,0.5880746042319618,0.5590266247955331,0,retry,1,166.17200781718367,24.061558904592857,132.4451649078238,0.6045876393347714,166.17200781718367,0.7548442042223187,170.62101036509205,0.7548442042223186,144.20444757100432,0.7465779171461285,172.24018853400838,0.798130472392519
28,572,11,0.7178839622189919,3,2034.67,payment_failure,upi,expired_card,0,10.341475022789268,0.5586956922673331,0.8427107578937271,1,personalized_offer,1,1656.5346030416501,19.101255845769334,1202.6108526968544,0.6423643263135932,1553.942033423797,0.7834084409319936,1496.3458659304724,0.8563919978319757,1553.4115669605671,0.7740257915405054,1656.5346030416501,0.8375803583844327
34,1155,7,0.9118655074718632,1,3353.78,payment_failure,upi,insufficient_funds,0,6.460721631861787,0.77612955513363,0.5844089416641053,1,personalized_offer,1,2936.4752763000947,1.7250270509667645,2198.9116396061477,0.7207028943201094,2537.9540285317607,0.8386139119938808,2442.7884810801147,0.8386139119938808,2820.483461438793,0.8415219783168832,2936.4752763000947,0.877024880869035
61,1272,14,0.9890000159894285,0,3185.05,overdue_invoice,card,technical_failure,1,1.1236447001648115,0.7199743026729192,0.5150183267869518,1,payment_update,1,2346.3017985966458,5.048478288477161,1979.134319903942,0.6749738253636046,2338.756445186897,0.8221186827205788,2346.3017985966458,0.8070209814532271,2401.047503440414,0.8365472713234218,2661.078825990658,0.8458958822261056
19,468,16,0.8035699569447451,3,2089.88,checkout_abandonment,upi,bank_decline,2,80.92787054693991,0.8728419886155863,0.3456180385319921,1,reminder,0,0.0,,889.022862737744,0.45454911243392043,1267.983207054337,0.6266082005266375,1299.7949487244518,0.6266082005266375,1167.2988166280895,0.639498438875829,1259.886999739575,0.6830432839413746
23,384,13,0.5742139385767034,6,1466.79,overdue_invoice,upi,unknown,1,8.446722947483053,0.8861709732372609,0.8280682431909729,1,personalized_offer,1,1077.1557884386127,4.977335430456094,826.2581226293272,0.6139037229579167,1029.6793552709983,0.7620136866819011,967.3164670680802,0.7620136866819011,1020.0568305936514,0.8059508358814784,1077.1557884386127,0.8335265809823206
26,2558,12,0.9272160345591314,1,1140.47,payment_failure,card,insufficient_funds,0,5.948412837217907,0.8037537478662526,0.7078500050780031,1,no_action,1,784.7501335609421,4.517481672017988,784.7501335609421,0.7510486095600191,880.8022697472877,0.8326063472992319,956.898037456775,0.858660973150781,981.9550505870925,0.8624187784394834,874.8861521828965,0.8983001881072626
22,434,14,0.9308486588902117,1,863.78,checkout_abandonment,card,authentication_failure,2,5.408754454783633,0.3872663522292371,0.6781931283554126,1,payment_update,1,599.2028715494239,14.46089667255981,408.223678323517,0.5326687859201882,490.5602344768415,0.6526847953725642,599.2028715494239,0.6965370738857706,576.3187698270787,0.6718148377571522,576.4052419695669,0.7442770531281303
37,1312,7,0.4647505969647301,4,658.73,subscription_failure,card,unknown,2,10.943385991768134,0.568810728507104,0.6521431645214573,1,reminder,0,0.0,,234.2147889532603,0.386106163502427,334.8215664428043,0.5090715939618298,370.1825335780636,0.607374743236865,350.2559132764148,0.5462112720204084,403.4739796009594,0.62663104647705
46,1243,16,0.8840080278718563,2,632.5,overdue_invoice,upi,technical_failure,0,23.22681576655912,0.6524758594513768,0.44733155442587996,1,retry,0,0.0,,359.4329467611486,0.6396550903701439,493.2857598815463,0.8283342457871536,477.73416122512185,0.7814040735152898,469.3933199100966,0.8103420115178657,449.1420642064051,0.817357044520269
38,171,11,0.7355914602644354,3,2987.61,subscription_failure,netbanking,authentication_failure,1,3.028647679837387,0.8482159019717004,0.6761312829230108,1,no_action,1,1652.685482698545,1.5182123069789109,1652.685482698545,0.6423883982997651,1973.9145135854174,0.7475797472141208,2312.028113255624,0.8154388540387212,2245.4955865267425,0.7912738785302907,2480.427044988107,0.8403269694637657
26,7,14,0.7250677214801402,4,1129.47,checkout_abandonment,upi,insufficient_funds,3,9.933999012683199,0.46061509546725,0.5660345565214271,0,reminder,0,0.0,,304.8109389963445,0.303632935401072,503.6339001492534,0.46753140647162017,504.65328415765856,0.4675314064716202,463.7580518219485,0.44550678167563584,567.7856790379633,0.5211226610832456
45,290,12,0.9079434577719598,1,1109.05,checkout_abandonment,wallet,insufficient_funds,1,14.84549617622341,0.6939232592188233,0.6711793311456357,1,payment_update,1,834.9392981384262,19.413253152612732,653.5707039108056,0.6522039560346572,747.4709766154817,0.7556064990369363,834.9392981384262,0.7906323219887661,812.2592219168778,0.7894501490113436,845.8558605650169,0.8396181690007144
25,988,10,0.7702702283859953,2,5475.04,overdue_invoice,upi,authentication_failure,0,21.6697653244562,0.6066935868310824,0.36596134882102466,1,personalized_offer,0,0.0,,2710.452303350748,0.5705794210221248,3427.3945012710146,0.7279438749691073,3808.8069663521774,0.7279438749691073,4022.688520283141,0.7588817184643697,3654.7425912845865,0.7618063114781557
48,905,14,0.7785173126606313,3,428.94,payment_failure,wallet,technical_failure,2,25.127661403008013,0.8013953072323269,0.5601441553009503,1,retry,1,266.44019426115443,0.8029609562330055,220.64559432428902,0.5373402379757889,266.44019426115443,0.7210426839328378,286.86704113922303,0.7004915255355372,291.20553992942524,0.7068487271022866,314.92941822984,0.7620797743341934
37,463,14,0.7677918058965705,3,1266.1,payment_failure,upi,unknown,3,1.4815452881063336,0.7082091252855893,0.582747915230682,1,reminder,0,0.0,,599.5529386633514,0.4790840963210909,787.7991251582603,0.6493737357471838,710.8431825674077,0.6493737357471838,780.2350293837068,0.6488893348931754,879.2035355515621,0.7133784655666272
44,86,9,0.7018379776087086,3,2598.65,overdue_invoice,wallet,expired_card,0,4.357887705921801,0.701833961512441,0.7566942896441284,0,retry,1,1713.5084460416613,4.079346603889704,1317.1761774288325,0.5814002280196607,1713.5084460416613,0.6960427713003733,2017.3493318477513,0.8217902719954207,1855.1837028352918,0.7727958572474879,1776.4092499115918,0.8008717957614355
25,57,11,0.817816674299326,2,4192.98,overdue_invoice,netbanking,insufficient_funds,2,1.2058062152910929,0.7028178781907608,0.7700628208352103,0,retry,1,2511.6459029613857,19.501319546829382,1944.219078417691,0.5104053900778196,2511.6459029613857,0.6321909508192071,2689.755053081127,0.6773516585148456,2618.8654619254935,0.7186174098660197,2747.311688832832,0.7522219539820014
38,1548,7,0.9406047555047713,0,100.0,payment_failure,netbanking,technical_failure,0,6.695488425844479,0.7568765844112761,0.455699754399166,1,personalized_offer,1,83.50523650991876,11.419414788278326,69.6597726917947,0.7044572627666732,80.21305708218885,0.8413909723129533,79.54232333780662,0.8275859636340572,78.3627537506018,0.8297026020689324,83.50523650991876,0.8615181782263877
45,274,9,0.8439432471428041,1,1708.94,subscription_failure,wallet,unknown,1,1.5597088295879262,0.5628294958354114,0.2964180260517106,1,no_action,1,798.3903523642651,4.805561155939065,798.3903523642651,0.5371209511129211,1043.54071066586,0.6567304174949337,1116.9371591849285,0.740536237079322,1026.390384713073,0.689064169124209,1207.4561386640173,0.7283314699309861
40,523,13,0.9255265400988452,1,1394.91,checkout_abandonment,card,authentication_failure,2,2.4266905057740216,0.7305428856718248,0.7563593525338768,1,no_action,0,0.0,,873.2029061974657,0.6404674691133563,957.869689780642,0.7460004423899673,1033.3346713406652,0.7820057944474235,1039.6097115563082,0.7829742294152267,1057.8478567099164,0.8387694128872984
23,1182,9,0.9342694680833097,1,1275.48,payment_failure,upi,technical_failure,2,1.151851032445539,0.5518895980210096,0.6317633432294191,1,payment_update,0,0.0,,677.8221089232952,0.5748241026582225,943.4518054317092,0.7860976007820768,820.9220844670672,0.7313654039280822,917.62976629803,0.7200525897129015,879.8339435454551,0.7807142176259201
20,1020,15,0.9098709496743614,1,1494.68,payment_failure,upi,insufficient_funds,2,7.3293601550718686,0.6697810701373526,0.7878297828650711,1,payment_update,0,0.0,,903.4104942032742,0.6192037025749155,1139.675460570067,0.7660553223019564,974.5251425405313,0.7660553223019564,984.3187833477244,0.7632522040103512,1190.1599699482178,0.8252364388159588
22,419,13,0.809609044532108,2,1492.16,checkout_abandonment,upi,bank_decline,0,5.307458035846172,0.789729977927876,0.37255797144561925,1,no_action,0,0.0,,962.7013666921894,0.6537551103230204,1013.2880039926187,0.7917632116111245,1062.709766034764,0.7917632116111244,1144.0138184245295,0.7960832634314876,1087.0631182285579,0.8280014296146827
26,335,11,0.9049741191119034,1,1702.12,payment_failure,upi,authentication_failure,0,7.509446209858468,0.5294527450559572,0.4229688370538326,1,payment_update,1,1216.168815493267,25.37322667427171,1001.6927144264563,0.629759323436272,1198.5768282359552,0.774025813263491,1216.168815493267,0.774025813263491,1290.9957241204918,0.7625105077137189,1334.337965724978,0.8036409639446109
24,665,20,0.6220651096032924,8,3506.48,checkout_abandonment,card,authentication_failure,0,2.805891641864321,0.5718848703589062,0.5516692564028758,1,retry,1,2308.0621616984367,5.226023057832835,1909.0742841628662,0.5625908191451949,2308.0621616984367,0.6795454102655517,2323.70219418907,0.7214536133242712,2440.9275527770246,0.7113281302401346,2607.1261617641985,0.7674408208241847
21,216,14,0.8638586786549842,2,6398.27,checkout_abandonment,netbanking,bank_decline,3,0.2862181012830596,0.8248583089444748,0.7143086399434233,1,retry,1,4029.534242974523,1.2372211168534464,3191.061328595808,0.5767714744294151,4029.534242974523,0.6920101610573294,4547.488753730067,0.7329289124639304,4106.192941768329,0.7404356835988024,4568.789366181672,0.8010252911816079
56,491,17,0.8464208816220641,3,1156.34,overdue_invoice,upi,authentication_failure,1,16.259920567646038,0.15740171492107846,0.9054852467811565,1,retry,1,711.6841725625472,0.2877945783529986,579.0382132495151,0.5300895703493068,711.6841725625472,0.6943432918377016,698.942913559104,0.6943432918377016,693.1663917060038,0.6954226032900196,734.9281856643848,0.7464785608148153
22,12,11,0.8995999037642826,1,1034.17,overdue_invoice,upi,bank_decline,0,9.579676886581689,0.968536867210398,0.8455450970231385,0,retry,1,863.1704844449595,7.119897160835075,661.9604726490992,0.7277601584643641,863.1704844449595,0.8433394380920616,849.3893027804852,0.8433394380920616,791.4141678400241,0.8778553676029581,840.2172428734278,0.8967910383772675
28,870,14,0.8078360727613701,3,1765.68,checkout_abandonment,netbanking,technical_failure,2,26.734360715300962,0.8196444522698014,0.5515281582133248,1,reminder,0,0.0,,867.1338858843645,0.5502540806933218,1156.057988398583,0.731392164413892,1219.7717907921663,0.7112981809526788,1108.5946957430535,0.7188112987831294,1217.8637696729763,0.7717469687576846
32,3116,6,0.8538099219066242,1,10374.81,payment_failure,upi,authentication_failure,1,3.9992314311810526,0.8567136673754269,0.6884986132690267,1,personalized_offer,1,8729.50127000069,10.716536734716762,6409.666686391181,0.687677494070113,8282.085684892383,0.815970726913387,7528.3634475758145,0.815970726913387,7491.339380674153,0.8233387155795405,8729.50127000069,0.8666545341653146
51,1548,12,0.9479902997615945,1,586.49,payment_failure,upi,expired_card,2,3.761922993531866,0.36432026161187403,0.5648915191006709,1,retry,1,387.8636104787322,18.217246095056066,260.1608307050498,0.512657387108694,387.8636104787322,0.6793182160793958,450.5449305214094,0.7774106922052908,365.92665649174216,0.6520704200034255,388.4723479065585,0.7182693274384405
30,224,7,0.9424725480439295,0,1112.02,payment_failure,upi,expired_card,2,5.686568703864882,0.39417082377996204,0.6420184116057629,1,no_action,1,517.3195299567918,3.2530080508968444,517.3195299567918,0.5316391362776948,705.7575155321189,0.6956621872574629,814.7626762688907,0.7902985393693768,700.6045124635239,0.6714356908409793,818.2924350635511,0.741117421173596
24,379,12,0.8249017535755466,2,2382.76,payment_failure,upi,technical_failure,1,11.380082940079554,0.86980005588374,0.6097505070607938,1,retry,1,1850.403445749826,20.959828230603406,1340.4501689135136,0.6587037135645909,1850.403445749826,0.8399051959110132,1720.8647145909265,0.7953568022889796,1829.3682397372804,0.8040737810011204,1789.8811565303304,0.8471425351216122
57,135,12,0.8904496263344182,1,1312.07,checkout_abandonment,netbanking,technical_failure,1,35.83260065717379,0.693183938353869,0.8458339508561857,1,payment_update,1,1012.3071161011561,8.066076320979732,755.3836233061443,0.6535602701235563,935.4359409067324,0.8076365966274731,1012.3071161011561,0.7916212782570089,980.2429132538608,0.7904003439528161,1087.949887601217,0.8495421595592647
23,181,12,0.8958669208868457,1,1613.46,payment_failure,upi,unknown,4,3.6446591431025817,0.8544318947509063,0.47170509185813786,1,payment_update,1,964.4981786365869,3.3746064693266704,741.1768976691908,0.4831071658219888,967.6560809370283,0.6530341206657047,964.4981786365869,0.6530341206657047,953.584538846913,0.6640631598320315,1043.7012195178943,0.7165504575674921
56,306,8,0.6349588369331559,3,3869.55,payment_failure,card,technical_failure,1,0.9776764593175865,0.3935049412280913,0.5108060429233934,1,reminder,0,0.0,,1595.3106674628916,0.45079626606391243,2295.280959086572,0.6462385807135838,2265.3627569978516,0.623057470063793,2150.3239081278352,0.5963483580060129,2209.632606568311,0.66260393606827
47,688,11,0.7758820786251135,2,2189.37,payment_failure,card,technical_failure,4,8.882067774994939,0.6709789269861405,0.5519838088833399,1,personalized_offer,1,1264.3319564373387,16.119969804684693,856.5921143571803,0.3957189550062154,1152.588442036281,0.5930684550304166,1201.2606942373664,0.5687283794562409,1203.5654769353587,0.5650068271511897,1264.3319564373387,0.6338460098808473
39,10,13,0.9765478810835406,0,1402.37,subscription_failure,card,unknown,2,39.81904288533712,0.5505348664745626,0.7095104238309753,0,reminder,1,853.6126389103032,5.959401710894232,628.619138262565,0.4716748811437454,717.4497909665752,0.5954586728361164,883.6016904298489,0.6870961077711528,853.6126389103032,0.6293117364059229,922.3612298071324,0.7079694901106178
42,251,10,0.7210381884289849,3,2325.98,payment_failure,upi,bank_decline,1,8.47956871653507,0.5336929499770718,0.777298577539001,1,payment_update,0,0.0,,1163.8406184394207,0.5671332558660845,1532.9816254972422,0.7251522579905256,1622.8240494990791,0.7251522579905256,1613.6891106445921,0.7123770464239462,1728.2300814743037,0.7843488252360655
45,407,15,0.9488944058695316,1,977.17,payment_failure,upi,bank_decline,2,8.72699337416947,0.8222988108915628,0.47864495678686414,1,reminder,1,678.572165177109,15.94919340664572,521.8776703063668,0.6134981845791943,669.2083007138976,0.7617033301427026,681.6252812647339,0.7617033301427026,678.572165177109,0.7684972663098816,789.1380999303022,0.8100274219887745
37,122,8,0.8931610130271372,1,449.22,payment_failure,card,insufficient_funds,1,8.392076140899672,0.9523095335595853,0.6652760461495194,1,personalized_offer,1,379.52561480353455,2.7424656915430523,313.3904986973304,0.7144015842857612,329.49449704224565,0.8048454659139996,354.96065284540305,0.8343614316097603,375.4378311754891,0.845556531852582,379.52561480353455,0.8827425698754139
56,41,13,0.9712737118676606,0,137.44,payment_failure,wallet,insufficient_funds,3,9.558349344509455,0.893052116627877,0.6226576198274211,0,retry,1,75.68919527372759,6.325119956567233,69.71083513815815,0.5216688230189388,75.68919527372759,0.6426144165234711,82.01040873850268,0.6871286848156853,86.04639676736322,0.7004198312664959,93.4667902931751,0.7601876009893815
20,388,12,0.9197776358038642,1,458.45,overdue_invoice,upi,bank_decline,2,38.326058520096666,0.6584576864494323,0.4823503637255855,1,payment_update,0,0.0,,235.7600845148345,0.5225341423266973,269.28403126914577,0.687873772752249,271.358256120323,0.687873772752249,292.66660372703154,0.7252506040238268,323.18919573928576,0.7370467614144514
22,508,11,0.9340528784474492,1,3482.61,checkout_abandonment,upi,bank_decline,1,14.305419137457092,0.664837353673362,0.7287789264708625,1,retry,0,0.0,,2060.832648823304,0.6653664168326552,2370.4772088551194,0.8001611319182849,2667.6702838356327,0.8001611319182849,2763.5765663817956,0.7973793156640662,2674.1578713534354,0.8491902982839687
18,513,19,0.7785407730199517,4,3613.24,checkout_abandonment,card,bank_decline,1,3.560125669661879,0.7316142554107404,0.3142301371323552,1,reminder,1,2324.08176712168,3.9752451055198246,1735.7764429567549,0.5582405351110789,2176.8700174929036,0.6756877772517192,2419.3485900530263,0.7178910350936317,2324.08176712168,0.7191177131302953,2426.8572476442387,0.7556913666012866
32,221,12,0.9269679544951055,1,244.03,payment_failure,netbanking,authentication_failure,0,34.999428337748945,0.5362525706624488,0.6348927807849375,1,retry,1,170.66931491174495,4.641330064710181,140.7748179136341,0.6470149366945919,170.66931491174495,0.751372106978905,167.02568226622213,0.786833588091977,177.73672848224723,0.7761955901695737,185.82537744267725,0.827894279352327
43,136,11,0.9675965039662914,0,231.51,overdue_invoice,card,authentication_failure,1,12.582831563304165,0.8101752759996492,0.8285882920785134,1,reminder,1,194.15520604439908,18.26815479915955,149.15987198919876,0.7289503653183982,187.68612081741722,0.8159737366266986,175.10824587654182,0.8441325658340131,194.15520604439908,0.8724575815083242,204.93750247365148,0.8922364389073797
20,125,9,0.9471935527924326,0,13396.53,payment_failure,card,authentication_failure,3,10.174828692583226,0.761917762179609,0.6440098496897925,1,payment_update,0,0.0,,6616.832927443007,0.5665902905677159,8100.7073885090695,0.6830779114310449,8392.15755224274,0.7247112911572137,9026.601234087959,0.7280247897107465,9172.969865395142,0.7865296087598371
57,21,15,0.8785964149774781,2,1072.71,checkout_abandonment,card,unknown,2,5.759837893546086,0.4230521900194673,0.6223068675720619,0,retry,0,0.0,,399.8900860082283,0.4231532998703718,575.1476398564644,0.5473967579407517,623.9591421175182,0.5963207286033803,584.409230973129,0.5715618327672081,648.5521460601668,0.6493074413377974
58,103,11,0.6022188154955662,4,1052.79,payment_failure,card,unknown,1,21.107585670678855,0.402659770913924,0.3889245617168201,1,no_action,1,386.187560653048,3.0342074331021207,386.187560653048,0.3922361246963952,520.8747023403268,0.5155144115472977,540.1784343185624,0.5651469367088926,499.7760727147747,0.5381776690992159,592.1382785827625,0.5959083881369516
64,854,16,0.7586293961586082,4,100.0,subscription_failure,upi,insufficient_funds,1,5.8091183902004,0.8227190823054206,0.6052370637964393,1,payment_update,1,71.53315016110456,19.472995313145997,56.900357651598846,0.628069094287218,76.72482367299138,0.7727565387680619,71.53315016110456,0.8059556669654575,68.71205150667919,0.7793519361427111,70.63601054282843,0.8267623063422156
59,2,15,0.8931625854498052,2,3341.58,subscription_failure,upi,unknown,3,7.118789712102428,0.7513372055521871,0.6139866776526576,0,retry,0,0.0,,1345.1648090733718,0.452921484460361,1954.8075803059407,0.6250705049941424,2062.050962804436,0.6706500176984062,2084.4576805436186,0.6281046927727619,2114.9604575685485,0.6968034896042447
51,23,7,0.8115749233389604,1,2158.57,payment_failure,card,expired_card,1,18.291160901853743,0.6248159772608609,0.407532667627455,0,payment_update,1,1524.5455736653396,12.912657360755063,868.0120719294224,0.4552172737419316,1179.6000152970175,0.5794187546665868,1524.5455736653396,0.7350481278010872,1236.3185709255288,0.6198881186475225,1298.4085891715947,0.672793206046818
22,68,13,0.7880673702081767,3,2547.93,overdue_invoice,upi,bank_decline,0,0.3422879983023467,0.5598676078655619,0.7669327676052924,0,retry,1,1660.1292033029392,0.13378953910018732,1411.2730096747716,0.5838496614827416,1660.1292033029392,0.7385791930500392,1739.4464156704616,0.738579193050039,1877.4487375106187,0.7657650266520676,1961.9878442471297,0.7963004295948136
48,273,7,0.8225401546458213,1,419.4,subscription_failure,upi,technical_failure,1,4.323537221357531,0.7262986819545111,0.20401133900439952,1,payment_update,1,302.337264989712,31.0899503578487,213.76751125765617,0.5514631512063394,303.23916467922567,0.769694001573524,302.337264989712,0.7514917492103987,280.1089964186614,0.7131615324209407,271.80498504776546,0.7419403947102763
30,204,12,0.6961126739655431,4,1007.4,payment_failure,upi,insufficient_funds,0,31.390224784925906,0.5929059540789497,0.39613828495160713,1,payment_update,0,0.0,,507.32918954504777,0.5314425374995793,678.0198892175955,0.695495003595992,659.8032264533358,0.6954950035959919,649.3173140596,0.6864239264146615,670.6326951625216,0.7334628728470869
